Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","40.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","41.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","46.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","95","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","48.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2086","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2150","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","36.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","36.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","55.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","97","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","63.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2224","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2192","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","39.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","38.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","34.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","25","Îles Salomon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","34.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2199","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2223","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","46.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","48.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","36.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","100","Inde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","36.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2592","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2594","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","44.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","45.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","101","Indonésie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","46.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2747","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2789","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","64.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","65.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","51.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","53.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2372","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2378","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","50.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","50.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","53.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","103","Iraq","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","52.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2636","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2595","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","45.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","61.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","104","Irlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","55.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1915","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1883","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","37.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","37.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","47.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","99","Islande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","45.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2795","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2793","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","56.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","55.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","101.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","105","Israël","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","101.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2646","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2677","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","49.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","50.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","87.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","106","Italie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","86.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2239","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2233","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","38.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","39.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","43.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","109","Jamaïque","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","44.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2185","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2180","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","39.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","39.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","110","Japon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","53.2","Fc","Donnée calculée"
